requirement_id,priority,implementation_status,source_document,source_line,source_section,text,verification_method,owner,release_gate,external_validation_status,waiver_status,waiver_expiration,implementation_files,test_ids,test_result_evidence_paths,dependency_ids,epic_ids,notes
PLTDESK-005,P1,IMPLEMENTED_UNVERIFIED,60-platform/606_desktop_review.md,40,4. Normative requirements,GPU crashes shall not corrupt local project bundles.,Controlled verification,SIP Engineering,CONTROLLED_POST_P0_MILESTONE,NOT_REQUIRED,NONE,,"[""apps/desktop-review"",""src/sip/desktop_review.py"",""tests/integration/test_desktop_review.py""]","[""tests/integration/test_desktop_review.py::test_desktop_action_chain_detects_tampering"",""tests/integration/test_desktop_review.py::test_desktop_atomic_bundle_detects_input_tampering"",""tests/integration/test_desktop_review.py::test_desktop_lock_has_explicit_owner"",""tests/integration/test_desktop_review.py::test_desktop_reopen_is_deterministic_and_crash_safe""]","[""build/reports/desktop-review-test-report.json"",""build/reports/test-matrix.json"",""build/reports/tests/integration.xml""]","[""IAM-001"",""REC-005"",""SCN-001""]","[""PLT-002""]","Implementation and automated checks exist, but production-environment or full-scope evidence is incomplete; this requirement is intentionally not marked verified."
PLTDESK-006,P1,IMPLEMENTED_UNVERIFIED,60-platform/606_desktop_review.md,41,4. Normative requirements,Exports and publication shall still pass policy and license gates.,Controlled verification,SIP Engineering,CONTROLLED_POST_P0_MILESTONE,NOT_REQUIRED,NONE,,"[""apps/desktop-review"",""src/sip/desktop_review.py"",""tests/integration/test_desktop_review.py""]","[""tests/integration/test_desktop_review.py::test_desktop_export_denies_authoritative_publish_and_bad_license"",""tests/integration/test_desktop_review.py::test_desktop_export_is_proposal_only_and_policy_gated""]","[""build/reports/desktop-review-test-report.json"",""build/reports/test-matrix.json"",""build/reports/tests/integration.xml""]","[""IAM-001"",""REC-005"",""SCN-001""]","[""PLT-002""]","Implementation and automated checks exist, but production-environment or full-scope evidence is incomplete; this requirement is intentionally not marked verified."
PLTSQL-001,P0,VERIFIED,60-platform/607_spatial_query_language.md,36,4. Normative requirements,"The language shall support `within`, `intersects`, `near`, `visible_from`, `on_level`, `changed_between`, temporal intervals, graph traversal, source/authority, and evidence filters.",Controlled verification,SIP Engineering,FIRST_PRODUCTION_BLOCKING,NOT_REQUIRED,NONE,,"[""src/sip/spatial_query.py"",""src/sip/search.py"",""schemas/jsonschema/spatial-query.schema.json"",""schemas/jsonschema/saved-query.schema.json"",""schemas/openapi/search-service.openapi.json""]","[""tests/contract/test_search_agent_api.py::test_public_query_contract_excludes_authorization_scope"",""tests/integration/test_authorized_search_agents.py::test_pltsql_001_002_003_structured_spatial_temporal_graph_and_evidence_filters""]","[""build/reports/test-matrix.json"",""build/reports/tests/contract.xml"",""build/reports/tests/integration.xml"",""schemas/jsonschema/spatial-query.schema.json""]","[""IAM-001"",""SCN-001""]","[""SCN-003""]","Verified in the deterministic local reference profile by the exact linked automated test(s) and retained evidence; no external hardware, cloud, GPU, legal, or customer-pilot result is inferred."
PLTSQL-002,P0,VERIFIED,60-platform/607_spatial_query_language.md,37,4. Normative requirements,"Query execution shall enforce complexity, result, time, and spatial-volume limits.",Controlled verification,SIP Engineering,FIRST_PRODUCTION_BLOCKING,NOT_REQUIRED,NONE,,"[""src/sip/spatial_query.py"",""src/sip/search.py"",""schemas/jsonschema/spatial-query.schema.json"",""schemas/jsonschema/saved-query.schema.json"",""schemas/openapi/search-service.openapi.json""]","[""tests/contract/test_search_agent_api.py::test_public_query_contract_excludes_authorization_scope"",""tests/integration/test_authorized_search_agents.py::test_pltsql_001_002_003_structured_spatial_temporal_graph_and_evidence_filters""]","[""build/reports/test-matrix.json"",""build/reports/tests/contract.xml"",""build/reports/tests/integration.xml"",""schemas/jsonschema/spatial-query.schema.json""]","[""IAM-001"",""SCN-001""]","[""SCN-003""]","Verified in the deterministic local reference profile by the exact linked automated test(s) and retained evidence; no external hardware, cloud, GPU, legal, or customer-pilot result is inferred."
PLTSQL-003,P0,VERIFIED,60-platform/607_spatial_query_language.md,38,4. Normative requirements,"Saved queries shall record schema version, author, permissions, parameters, and expected result contract.",Automated test,SIP Engineering,FIRST_PRODUCTION_BLOCKING,NOT_REQUIRED,NONE,,"[""src/sip/spatial_query.py"",""src/sip/search.py"",""schemas/jsonschema/spatial-query.schema.json"",""schemas/jsonschema/saved-query.schema.json"",""schemas/openapi/search-service.openapi.json""]","[""tests/integration/test_authorized_search_agents.py::test_saved_query_is_immutable_versioned_permissioned_and_parameterized""]","[""build/reports/test-matrix.json"",""build/reports/tests/contract.xml"",""build/reports/tests/integration.xml"",""schemas/jsonschema/spatial-query.schema.json""]","[""IAM-001"",""SCN-001""]","[""SCN-003""]","Verified in the deterministic local reference profile by the exact linked automated test(s) and retained evidence; no external hardware, cloud, GPU, legal, or customer-pilot result is inferred."
PLTSQL-004,P1,NOT_STARTED,60-platform/607_spatial_query_language.md,39,4. Normative requirements,Natural-language translation shall not broaden scope beyond the user's authorization or stated intent.,Controlled verification,UNASSIGNED,CONTROLLED_POST_P0_MILESTONE,NOT_REQUIRED,NONE,,[],"[""REQ-PLTSQL-004""]",[],"[""IAM-001"",""SCN-001""]","[""SCN-003""]",
PLTSQL-005,P1,NOT_STARTED,60-platform/607_spatial_query_language.md,40,4. Normative requirements,Reports shall record the exact query and scene commit used.,Controlled verification,UNASSIGNED,CONTROLLED_POST_P0_MILESTONE,NOT_REQUIRED,NONE,,[],"[""REQ-PLTSQL-005""]",[],"[""IAM-001"",""SCN-001""]","[""SCN-003""]",
PLTSQL-006,P1,VERIFIED,60-platform/607_spatial_query_language.md,41,4. Normative requirements,Query explanations shall show filters and ranking factors in user-understandable form.,Controlled verification,SIP Engineering,CONTROLLED_POST_P0_MILESTONE,NOT_REQUIRED,NONE,,"[""src/sip/spatial_query.py"",""src/sip/search.py"",""schemas/jsonschema/spatial-query.schema.json"",""schemas/jsonschema/saved-query.schema.json"",""schemas/openapi/search-service.openapi.json""]","[""tests/integration/test_authorized_search_agents.py::test_pltsql_001_002_003_structured_spatial_temporal_graph_and_evidence_filters""]","[""build/reports/test-matrix.json"",""build/reports/tests/contract.xml"",""build/reports/tests/integration.xml"",""schemas/jsonschema/spatial-query.schema.json""]","[""IAM-001"",""SCN-001""]","[""SCN-003""]","Verified in the deterministic local reference profile by the exact linked automated test(s) and retained evidence; no external hardware, cloud, GPU, legal, or customer-pilot result is inferred."
PLTAGENT-001,P0,VERIFIED,60-platform/608_spatial_llm_agents.md,36,4. Normative requirements,"Tool schemas shall state permissions, side effects, idempotency, evidence requirements, and allowed source classes.",Automated test,SIP Engineering,FIRST_PRODUCTION_BLOCKING,NOT_REQUIRED,NONE,,"[""src/sip/agents.py"",""src/sip/search.py"",""src/sip/policy.py"",""schemas/jsonschema/agent-tool.schema.json"",""schemas/jsonschema/agent-answer.schema.json"",""migrations/versions/0009_authorized_spatial_search_and_agents.py""]","[""tests/contract/test_search_agent_api.py::test_agent_api_is_grounded_and_refuses_life_safety_control"",""tests/integration/test_authorized_search_agents.py::test_pltagent_001_002_tools_are_scoped_grounded_and_cannot_operate_life_safety""]","[""build/reports/test-matrix.json"",""build/reports/tests/contract.xml"",""build/reports/tests/integration.xml"",""build/reports/tests/security.xml"",""schemas/jsonschema/agent-answer.schema.json"",""schemas/jsonschema/agent-tool.schema.json""]","[""GOV-001"",""PLT-002"",""SCN-003""]","[""PLT-003""]","Verified in the deterministic local reference profile by the exact linked automated test(s) and retained evidence; no external hardware, cloud, GPU, legal, or customer-pilot result is inferred."
PLTAGENT-002,P0,VERIFIED,60-platform/608_spatial_llm_agents.md,37,4. Normative requirements,The agent shall cite entity/evidence identifiers for factual answers and distinguish inference.,Controlled verification,SIP Engineering,FIRST_PRODUCTION_BLOCKING,NOT_REQUIRED,NONE,,"[""src/sip/agents.py"",""src/sip/search.py"",""src/sip/policy.py"",""schemas/jsonschema/agent-tool.schema.json"",""schemas/jsonschema/agent-answer.schema.json"",""migrations/versions/0009_authorized_spatial_search_and_agents.py""]","[""tests/contract/test_search_agent_api.py::test_agent_api_is_grounded_and_refuses_life_safety_control"",""tests/integration/test_authorized_search_agents.py::test_pltagent_001_002_tools_are_scoped_grounded_and_cannot_operate_life_safety""]","[""build/reports/test-matrix.json"",""build/reports/tests/contract.xml"",""build/reports/tests/integration.xml"",""build/reports/tests/security.xml"",""schemas/jsonschema/agent-answer.schema.json"",""schemas/jsonschema/agent-tool.schema.json""]","[""GOV-001"",""PLT-002"",""SCN-003""]","[""PLT-003""]","Verified in the deterministic local reference profile by the exact linked automated test(s) and retained evidence; no external hardware, cloud, GPU, legal, or customer-pilot result is inferred."
PLTAGENT-003,P0,VERIFIED,60-platform/608_spatial_llm_agents.md,38,4. Normative requirements,Measurement tools shall operate only on accepted metric geometry or verified points and return uncertainty/source.,Controlled verification,SIP Engineering,FIRST_PRODUCTION_BLOCKING,NOT_REQUIRED,NONE,,"[""src/sip/agents.py"",""src/sip/search.py"",""src/sip/policy.py"",""schemas/jsonschema/agent-tool.schema.json"",""schemas/jsonschema/agent-answer.schema.json"",""migrations/versions/0009_authorized_spatial_search_and_agents.py""]","[""tests/integration/test_authorized_search_agents.py::test_agent_metric_measurement_uses_published_metric_evidence_and_reports_uncertainty""]","[""build/reports/test-matrix.json"",""build/reports/tests/integration.xml"",""build/reports/tests/security.xml"",""schemas/jsonschema/agent-answer.schema.json"",""schemas/jsonschema/agent-tool.schema.json""]","[""GOV-001"",""PLT-002"",""SCN-003""]","[""PLT-003""]","Verified in the deterministic local reference profile by the exact linked automated test(s) and retained evidence; no external hardware, cloud, GPU, legal, or customer-pilot result is inferred."
PLTAGENT-004,P1,VERIFIED,60-platform/608_spatial_llm_agents.md,39,4. Normative requirements,"The agent shall refuse to fabricate missing construction facts or speak as a deceased person without an enabled, consented simulation mode.",Controlled verification,SIP Engineering,CONTROLLED_POST_P0_MILESTONE,NOT_REQUIRED,NONE,,"[""src/sip/agents.py"",""src/sip/search.py"",""src/sip/policy.py"",""schemas/jsonschema/agent-tool.schema.json"",""schemas/jsonschema/agent-answer.schema.json"",""migrations/versions/0009_authorized_spatial_search_and_agents.py""]","[""tests/integration/test_authorized_search_agents.py::test_pltagent_001_002_tools_are_scoped_grounded_and_cannot_operate_life_safety""]","[""build/reports/test-matrix.json"",""build/reports/tests/integration.xml"",""build/reports/tests/security.xml"",""schemas/jsonschema/agent-answer.schema.json"",""schemas/jsonschema/agent-tool.schema.json""]","[""GOV-001"",""PLT-002"",""SCN-003""]","[""PLT-003""]","Verified in the deterministic local reference profile by the exact linked automated test(s) and retained evidence; no external hardware, cloud, GPU, legal, or customer-pilot result is inferred."
PLTAGENT-005,P1,VERIFIED,60-platform/608_spatial_llm_agents.md,40,4. Normative requirements,"Mutating proposals shall include rationale, affected resources, source evidence, confidence, and required reviewer.",Controlled verification,SIP Engineering,CONTROLLED_POST_P0_MILESTONE,NOT_REQUIRED,NONE,,"[""src/sip/agents.py"",""src/sip/search.py"",""src/sip/policy.py"",""schemas/jsonschema/agent-tool.schema.json"",""schemas/jsonschema/agent-answer.schema.json"",""migrations/versions/0009_authorized_spatial_search_and_agents.py""]","[""tests/integration/test_authorized_search_agents.py::test_agent_search_marks_embedded_instructions_untrusted_and_proposals_never_commit""]","[""build/reports/test-matrix.json"",""build/reports/tests/integration.xml"",""build/reports/tests/security.xml"",""schemas/jsonschema/agent-answer.schema.json"",""schemas/jsonschema/agent-tool.schema.json""]","[""GOV-001"",""PLT-002"",""SCN-003""]","[""PLT-003""]","Verified in the deterministic local reference profile by the exact linked automated test(s) and retained evidence; no external hardware, cloud, GPU, legal, or customer-pilot result is inferred."
PLTAGENT-006,P1,VERIFIED,60-platform/608_spatial_llm_agents.md,41,4. Normative requirements,"Agent evaluation shall test hallucination, permission leakage, prompt injection in documents/transcripts, destructive actions, and truth-label compliance.",Controlled verification,SIP Engineering,CONTROLLED_POST_P0_MILESTONE,NOT_REQUIRED,NONE,,"[""src/sip/agents.py"",""src/sip/search.py"",""src/sip/policy.py"",""schemas/jsonschema/agent-tool.schema.json"",""schemas/jsonschema/agent-answer.schema.json"",""migrations/versions/0009_authorized_spatial_search_and_agents.py""]","[""tests/integration/test_authorized_search_agents.py::test_agent_search_marks_embedded_instructions_untrusted_and_proposals_never_commit"",""tests/integration/test_authorized_search_agents.py::test_datsearc_001_002_search_authorizes_before_counts_ranking_and_snippets"",""tests/integration/test_authorized_search_agents.py::test_pltagent_001_002_tools_are_scoped_grounded_and_cannot_operate_life_safety""]","[""build/reports/test-matrix.json"",""build/reports/tests/integration.xml"",""build/reports/tests/security.xml"",""schemas/jsonschema/agent-answer.schema.json"",""schemas/jsonschema/agent-tool.schema.json""]","[""GOV-001"",""PLT-002"",""SCN-003""]","[""PLT-003""]","Verified in the deterministic local reference profile by the exact linked automated test(s) and retained evidence; no external hardware, cloud, GPU, legal, or customer-pilot result is inferred."
PLTMODEL-001,P0,IMPLEMENTED_UNVERIFIED,60-platform/609_model_registry.md,36,4. Normative requirements,"A model version shall include architecture/source, checkpoint hash, tokenizer/preprocessor, license, data terms, container, hardware compatibility, benchmark results, limitations, and approvers.",Automated test,SIP Engineering,FIRST_PRODUCTION_BLOCKING,NOT_REQUIRED,NONE,,"[""src/sip/model_governance.py"",""src/sip/contracts.py"",""src/sip/database.py"",""schemas/jsonschema/model-manifest.schema.json"",""migrations""]","[""tests/integration/test_spatial_truth_twin.py::test_pltmodel_datevid_model_derivation_has_signed_governance_receipt_and_historical_retry""]","[""build/reports/license-gate.json"",""build/reports/test-matrix.json"",""build/reports/tests/integration.xml"",""build/reports/tests/security.xml""]","[""FND-001"",""GOV-001"",""PLT-002"",""SCN-003""]","[""GOV-001"",""PLT-003""]","Implementation and automated checks exist, but production-environment or full-scope evidence is incomplete; this requirement is intentionally not marked verified."
PLTMODEL-002,P0,NOT_STARTED,60-platform/609_model_registry.md,37,4. Normative requirements,Production workers shall verify registry state and checkpoint hash at job start.,Automated test,UNASSIGNED,FIRST_PRODUCTION_BLOCKING,NOT_REQUIRED,NONE,,[],"[""REQ-PLTMODEL-002""]",[],"[""FND-001"",""GOV-001"",""PLT-002"",""SCN-003""]","[""GOV-001"",""PLT-003""]",
PLTMODEL-003,P0,NOT_STARTED,60-platform/609_model_registry.md,38,4. Normative requirements,"Shadow/canary runs shall compare quality, cost, latency, safety, and failure modes before promotion.",Controlled verification,UNASSIGNED,FIRST_PRODUCTION_BLOCKING,NOT_REQUIRED,NONE,,[],"[""REQ-PLTMODEL-003""]",[],"[""FND-001"",""GOV-001"",""PLT-002"",""SCN-003""]","[""GOV-001"",""PLT-003""]",
